text,label
"Ege Denizi'nde bulunan bir gemi batığı üzerine yapılan araştırma, yapay resiflerin biyolojik çeşitlilik üzerindeki etkilerini incelemektedir. Gemi batıkları, deniz ekosistemlerine yapay resif olarak katkıda bulunarak, çeşitli deniz canlılarının yaşam alanı haline gelmektedir. Bu çalışma, belirli bir gemi batığı çevresinde görsel sayım yöntemleri kullanılarak biyolojik çeşitliliğin belirlenmesini amaçlamaktadır. Araştırmada, batığın çevresinde bulunan balık türleri, omurgasızlar ve diğer deniz canlıları sayılmış ve tür çeşitliliği analiz edilmiştir. Sonuçlar, gemi batığının çevresinde yüksek bir biyolojik çeşitlilik bulunduğunu ve birçok türün bu yapay resif etrafında toplandığını göstermektedir. Batığın deniz canlılarına sunduğu barınak ve beslenme imkanları, ekosistemin zenginleşmesine katkı sağlamaktadır. Bu bulgular, yapay resiflerin deniz biyolojik çeşitliliğini artırmada ve balıkçılık alanlarını iyileştirmede önemli bir rol oynadığını ortaya koymaktadır. Sonuç olarak, yapay resiflerin, deniz ekosistemlerinin korunması ve sürdürülebilir balıkçılık uygulamaları için stratejik bir araç olarak değerlendirilmesi önerilmektedir.
",1
"son yıllarda gelişen internet ve bilişim teknolojileri devlet, vatandaş ve işletme dünyasında işlemleri kolaylaştıracak birçok fırsat ortaya çıkarmaktadır. ortaya çıkan bu fırsatlardan birisi de bulut bilişim sistemleridir. bulut terimi internet kelimesinin yerine kullanılırken, bilişim sistemleri teknoloji kullanımını ifade etmektedir. bulut bilişim sistemleri internet üzerinden hizmetler, uygulamalar ve veriler sunmaktadır. dolayısıyla bulut sistemler kullanıcılar için çalışma esnekliğini ve veriyi taşıma fırsatı vermektedir. belirli bir alanda çalışmak gibi bağımlılığı olan muhasebe bilgi sistemleri teknolojinin sunduğu son fırsatlardan yararlanarak kendi esnekliğini yaratmak için çaba harcamaktadır. bu bağlamda çalışmanın amacı bulut bilişim sistemlerine entegre olma çabası içerisinde olan muhasebe sistemlerinin, bulut bilişim sistemleri içerisinde uygulanabilirliğini değerlendirmek için güçlü yönleri, zayıf yönleri, sunduğu fırsatlar ve oluşturduğu tehditleri swot analizi yöntemi ile ortaya koymaktır. bu çalışmada muhasebe bilgi sistemleri kullanıcılarına bulut sisteminin sunduğu fırsatları ve oluşturduğu tehditleri, sistemin güçlü ve zayıf yönleri ile birlikte açıklandı.
",0
"Gausiyan model ve jeoistatistik, toprak kalitesinin değerlendirilmesinde kullanılan önemli araçlardır. Minimum veri seti ve temel bileşenler analizi, toprak özelliklerinin en etkin şekilde belirlenmesini sağlar. Gausiyan model, toprak kalitesi verilerinin normal dağılım gösterdiği varsayımı ile çalışır ve jeoistatistik yöntemleri, toprak verilerinin mekansal dağılımını analiz eder. Minimum veri seti, en az veri ile en doğru sonuçların elde edilmesini amaçlar. Temel bileşenler analizi ise, toprak özelliklerinin birbirleriyle olan ilişkilerini ortaya koyar. Bu yöntemler, toprak kalitesinin izlenmesi ve değerlendirilmesinde güvenilir sonuçlar sunar. Araştırmalar, gausiyan model ve jeoistatistik yöntemlerinin, toprak kalitesi değerlendirmelerinde önemli bir yere sahip olduğunu göstermektedir. Sonuç olarak, bu analitik araçların kullanımı, toprak yönetim stratejilerinin geliştirilmesi ve sürdürülebilir tarım uygulamalarının desteklenmesi açısından büyük önem taşır.
",1
"Petrol bağımlılığı, ekonomik dengeleri derinden etkileyen bir sorundur. Özellikle petrol ithalatına bağımlı olan ülkelerde, bu durum cari açığın artmasına yol açabilir. Cari açık, bir ülkenin ithalatının ihracatından fazla olması durumunda ortaya çıkar ve ekonominin dışa bağımlılığını gösterir. Panel veri analizi ve FGLS (Feasible Generalized Least Squares) yöntemleri kullanılarak yapılan araştırmalar, petrol bağımlılığı ve cari açık arasındaki ilişkiyi incelemektedir. Bu analizler, zaman içinde farklı ülkelerin verilerini değerlendirerek, petrol fiyatlarındaki değişimlerin cari açığa etkisini ortaya koymaktadır. Sonuçlar, petrol bağımlılığının cari açığı artırdığını ve bu durumun ekonomik istikrarı tehdit ettiğini göstermektedir. Politika yapıcıların, enerji bağımlılığını azaltmak ve ekonomik dengeleri korumak için yenilenebilir enerji kaynaklarına yatırım yapmaları önerilmektedir.
",1
"Hidroliz ve hidrojen üretimi, salisilaldimin kompleksi ile kataliz edilen reaksiyonlar üzerinden araştırılmaktadır. Bu çalışmanın amacı, hidroliz reaksiyonlarının katalizinde salisilaldimin komplekslerinin etkinliğini ve bu reaksiyonlardan hidrojen üretim potansiyelini incelemektir. Hidrojen, temiz enerji kaynakları arasında yer alır ve çevresel sürdürülebilirlik açısından büyük bir potansiyele sahiptir. Araştırma, salisilaldimin komplekslerinin hidroliz reaksiyonlarındaki katalitik aktivitelerini ve bu komplekslerin hidrojen üretim verimliliklerini değerlendirmektedir. Deneysel çalışmalar, farklı koşullar altında hidroliz reaksiyonlarının yürütülmesini ve üretilen hidrojen miktarlarının ölçülmesini içermektedir. Sonuçlar, salisilaldimin komplekslerinin, hidroliz reaksiyonlarında yüksek katalitik aktivite gösterdiğini ve hidrojen üretiminde verimli bir yöntem olduğunu ortaya koymaktadır. Bu bulgular, temiz enerji üretimi ve sürdürülebilir kataliz yöntemleri konularında önemli katkılar sunmaktadır.
",1
"bu çalışmada, mg2si takviyeli mg alaşımı malzeme, geleneksel döküm yöntemiyle ergiyik halde mg matrise %10 oranında ilave edilen al-12si ana alaşımı içindeki si ile mg reaksiyona girerek mg2si takviyesini oluşturarak metal kalıba dökülerek üretilmiştir. silindirik şekilde üretilen malzemeler üzerinde tornalama yöntemiyle işleme deneyleri yapılmıştır. kesme parametrelerinin yüzey pürüzlülüğü üzerindeki etkileri araştırılarak optimum işleme şartlarının belirlenmesi amaçlanmıştır. bu amaçla dört farklı kesme hızı (250, 350, 450 ve 550 m/dak), iki farklı ilerleme değeri (0,1 ve 0,2 mm/dev) ve iki farklı kesici takım uç yarıçapı (0,4 mm ve 0,8 mm) kullanılarak taguchi’nin l8 dikey dizini ile deney tasarımı yapılmıştır. i̇şleme deneyleri kuru kesme şartlarında cnc torna tezgâhında gerçekleştirilmiştir. kesme parametrelerinin yüzey pürüzlülüğü üzerine etkisini belirlemek amacıyla varyans analizi (anova) yapılmıştır. elde edilen analiz sonuçlarına göre yüzey pürüzlülüğü üzerinde % 57,6 katkı oranı ile en etkin parametrenin ilerleme hızı olduğu tespit edilmiştir.
",0
"Okul öncesi öğretmen adaylarının fen bilgisi tutumlarının incelenmesi, fen öğretimine yönelik tutumların belirlenmesi açısından büyük bir önem taşımaktadır. Bu enlemsel araştırma, öğretmen adaylarının fen bilimlerine karşı tutumlarını ve bu tutumların eğitim süreçlerine yansımalarını anlamak amacıyla gerçekleştirilmiştir. Araştırma kapsamında, katılımcıların fen bilgisi derslerine yönelik tutumları anketler ve mülakatlar yoluyla ölçülmüştür. Elde edilen bulgular, öğretmen adaylarının fen bilgisi derslerine karşı genel olarak olumlu bir tutum geliştirdiklerini ancak bazı olumsuz algıların da var olduğunu göstermektedir. Özellikle, fen öğretimine yönelik pratik uygulama eksiklikleri, adayların tutumlarını olumsuz yönde etkilemektedir.Bu durum, öğretmen adaylarının fen bilgisi öğretiminde daha fazla uygulamalı deneyim kazanmaları gerektiğini ortaya koymaktadır. Fen bilimleri eğitiminin niteliğini artırmak, öğretmen adaylarının hem teorik bilgilerini hem de pratik becerilerini geliştirecek eğitim programları gerektirmektedir. Araştırma, okul öncesi öğretim programlarının fen bilimleri ile ilgili içeriklerinin zenginleştirilmesi ve öğretmen adaylarının fen öğretim becerilerini geliştirecek eğitimler almalarının önemini vurgulamaktadır. Özellikle, fen bilimleri derslerinde aktif öğrenme yöntemlerinin ve deneysel çalışmaların artırılması, adayların fen bilgisine olan tutumlarını olumlu yönde etkileyecektir. Bu yaklaşım, öğretmen adaylarının, fen bilimlerini çocuklara öğretme konusunda daha kendine güvenen ve yetkin hale gelmelerini sağlayacaktır. Sonuç olarak, okul öncesi dönemde çocuklara fen bilimleri alanında daha iyi bir eğitim sunulması mümkün olacaktır. Fen eğitimi alanında güçlü bir temel oluşturarak, öğretmen adayları, gelecek nesillere bilimsel düşünme becerileri kazandırmakta önemli bir rol oynayacaklardır. Bu nedenle, okul öncesi öğretmen eğitimi programlarının fen bilimleri ile ilgili içeriklerini zenginleştirmek, eğitim sisteminin genel kalitesini artırmak adına kritik bir adım olacaktır.
",1
"eskişehir koşullarında, 2009 yılında yapılan bu araştırmada, damla sulama ile sulanan şekerpancarında, a sınıfı buharlaşma kabından olan birikimli buharlaşma değerlerinin; 0,40; 0,60; 0,80; 1,00; 1,20 katları (kpc) sulama konuları olarak uygulanmıştır. en yüksek verim (12,7 t da-1); 1,00 kpc katsayısının uygulandığı deneme konusundan elde edilmiştir. şekerpancarı verimi; iklim değişimi, deneme yeri toprak özelliklerine bağlı olarak 6,8-12,7 t da-1 arasında değişmiştir. konulara göre su kullanım randımanı (wue) 13.84-18.72 kg da'1 mm; sulama suyu kullanım randımanı (iwue) ise; 15,75-22,11 kg da'1 mm arasında değişmiştir. en yüksek su kullanım randımanı (wue) ve sulama suyu kullanımı randımanı (iwue) değerleri de sırasıyla aynı konu olan (s3)'de 18,72 ve 22,11 kg da-1 mm olmuştur. yine en düşük su kullanım randımanı ve sulama suyu kullanım randımanı değerleri de sırasıyla aynı konu olan (s5)'de 13,84 ve 15,75 kg da-1 mm olmuştur.
",0
"Yeniden yapılanma ve bölgeselleşme, mekânsal değişim süreçlerinde önemli rol oynayan kavramlardır. Yeni bölgeselleşme, ekonomik, sosyal ve politik süreçlerin yeniden düzenlenmesi ile belirli bölgelerin öne çıkarılması ve kalkınma stratejilerinin bu bölgeler üzerinden yürütülmesini ifade eder. Yeniden yapılanma ise, ekonomik ve sosyal yapının değişen koşullara uyum sağlaması amacıyla yapılan düzenlemeleri kapsar. Bu süreçler, mekânsal değişim dinamiklerini ve bölgesel kalkınma politikalarını doğrudan etkiler. Araştırmalar, bölgeselleşme ve yeniden yapılanmanın, yerel ekonomilerin güçlendirilmesi ve sürdürülebilir kalkınmanın sağlanması açısından önemli fırsatlar sunduğunu göstermektedir. Yeni bölgeselleşme stratejileri, bölgeler arası eşitsizliklerin azaltılması ve bölgesel rekabet gücünün artırılması için uygulanabilir. Sonuç olarak, yeniden yapılanma ve bölgeselleşme süreçleri, mekânsal değişim ve bölgesel kalkınma politikalarının etkinliği açısından büyük önem taşır.
",1
"resimleme (illüstrasyon), bir şeyi anlaşılır yapmak olarak tanımlanan bir kavram olarak kullanılmaktadır. i̇llüstrasyon dilleri ise, sanatçının/çizerin üslubunu oluştururken geliştirdiği malzeme kullanım biçimi olarak ifade edilebilir. öyle ki illüstrasyon dilleri, sanatçısına/illüstratörüne/ tasarımcısına göre teknik kullanım farklılıkları açısından değişmektedir. her kavram resimlemesi de bireysel algı ve kültür farklılıklarına göre çeşitlilik göstermekte, yorumsal ve biçimsel değişiklikler söz konusu resimleme dillerini zenginleştirmektedir. bu makalede, illüstrasyon sanatının gelişim sürecinde geçirdiği çeşitlilik, yeni yaklaşım dilleri ve teknik uygulamaları bağlamında ele alınmakta, söz konusu diller kaligrafi sanatıyla bütünleştirilerek örneklendirilmektedir. öyle ki kaligrafi sanatının teknik olarak sanatçı üslubuna olan katkısı, örnekler üzerinden değerlendirilmekte ve resimlemeler arası değişiklik ve özgünlük kavramları üzerinden ele alınmaktadır. düşünce ve biçim ilişkisinin görsel bir betimlemeye dönüşmesi açısından illüstrasyon dillerinin değerlendirilmesi, kaligrafi ile illüstrasyon ilişkisi üzerinden incelenmekte ve söz konusu birliktelik bu makalenin sınırlılığını oluşturmaktadır.
",0
"globalleşme ile artan eğitim gereksinimi, teknolojide meydana gelen hızlı gelişmeler diğer tüm kurumları etkilediği gibi eğitim kurumlarını da etkilemiştir. zira eğitim sistemini toplumun diğer alanlarında meydana gelen gelişmelerden, değişmelerden bağımsız düşünmek mümkün değildir. meydana gelen gelişmeler, eğitim kurumlarını, ortaya çıkan bilgi toplumu yapısına uygun, evrensel değerlere açık, bilgi üretimine katkıda bulunabilen, bilgiyi yaratıcı biçimde kullanabilen, daha nitelikli insan yetiştirme zorunluluğu çerçevesinde etkilemektedir. bu kapsamda odaklanılan konunun kalite olduğu ve eğitimde kalite arttırma çalışmalarının ülkelerin gündeminde olan önemli bir konu olduğu görülmektedir. sistem içersinde kalite arttırılma yoluna gidilirken bundan birinci derecede etkilenecek olan öğrencilerin ders içerisindeki tutumlarını da değerlendirmek, yorumlamak ve gerekli önlemleri almak büyük önem teşkil etmektedir. bu çalışmada ölçüm tekniklerinden biri olan iş örneklemesi yöntemi kullanılarak sınıf içerisinde temel öğrenci faaliyetlerinin belirlenmesi ve ders verimliliğinin arttırılmasına yönelik iyileştirmeler yapılmaya çalışılmış ve sayısal değerlendirmeler yapılmıştır.
",0
"modernist düşünce akımının örgütleri mekanik sistemler olarak tanımlamasının bir yansıması olan makina metaforunun etkisi altında geliştirilmiş örgütsel kuramların temel varsayımlarının günümüzün kompleks küresel ortamında işlerliği sorgulanır hale gelmiştir. eşi benzeri görülmemiş düzeydeki karşılıklı bağlılık ve bağımlılık ortamında küresel ağda etkileşime geçen sayısız aktörün, kelebek etkisi olarak da adlandırılan durumda anlatılmak istendiği gibi, hangi şekilde ve yoğunlukta ilişki kurup etkileşime gireceği ve bu etkileşimlerin nitel olarak özgün hangi yeni görüngünün belirimine yol açabileceğini kestirebilmek mümkün görünmemektedir. her an olma halindeki şartlar altında örgütlerin neden-sonuç ilişkileri arasındaki rasyonel bağları kurarak anı idrak edebileceklerine inanmaya devam etmeleri söz konusu değildir. kavramsal tahlile dayalı bu makale, örgütlerin birer makina olarak tanımlandıkları ontolojik konumlanmanın, örgütlerin kompleks sosyal etkileşim ağları olarak yeniden şekillenmesi akışkanlar çağında var olmayı sürdürebilmek için elzem bir düşünsel gereklilik olduğunu, modernist örgüt kuramlarının varsayımlarının karşısına kompleksite kavramını konumlayarak ortaya koymayı amaçlamaktadır. kompleks sistemler yaklaşımını benimsemekte somut bir metafor olarak ekoloji kavramı önerilmektedir
",0
"ulusların inşa sürecine tanıklık ettiğimiz 20. yüzyılın alamet-i farikası, büyük çaplı nüfus hareketleri, soykırımlar, etnik temizlikler, belli bir kültürü hedef alan asimilasyon projeleri oldu. yüzyılın henüz başında uygulamaya konulan ermeni tehciri, uluslaşma sürecinde homojen bir nüfus yaratma gayesinin sebep olduğu en büyük ve en yıkıcı trajedilerden biri olarak tarihe geçti. tehcire yönelik tarihyazımının devletler arası bir siyasi çekişmeyle bulandırıldığı bir ortamda, kendi tanıklıklarını aktararak bir toplumun belleğinde iz bırakan büyük katliamın bütün boyutlarını ortaya sermeye çabalayan ermenilerin hatıratları önem kazanmaktadır. kaleme alınan bu çalışma, armıdanlı bedros’un hatıratında yer alan 1915 ermeni tehcirine dair anlatıları, agamben’in tanıklık meselesine yönelik okuması üzerinden incelemektedir. bedros’un hatıratı, katliamın boyutlarını gözler önüne sererken, tehcirden kaçan ermenilerin kendi arasındaki çekişmelere, beklenmedik anlarda, umulmadık kişilerden gelen yardımlara, dayanışmalara da ışık tutmaktadır. bu bağlamda hatırat, tehcirin bir toplum üzerindeki etkilerini çok boyutlu bir bakış açısıyla ele almaya olanak tanıyan, tarihsel bir belge niteliği kazanır
",0
